Date,High,Low,Open,Close,Volume,Adj Close
2018-02-08,69.7239990234375,62.91999816894531,68.66200256347656,63.04600143432617,51573000,63.04600143432617
2018-02-09,64.19599914550781,58.95199966430664,63.986000061035156,62.08399963378906,64668500,62.08399963378906
2018-02-12,63.61600112915039,61.25,63.22600173950195,63.145999908447266,31139000,63.145999908447266
2018-02-13,64.83799743652344,62.50199890136719,63.00400161743164,64.73200225830078,22801000,64.73200225830078
2018-02-14,65.23400115966797,63.70399856567383,64.16799926757812,64.46199798583984,19753500,64.46199798583984
2018-02-15,66.8239974975586,64.4800033569336,64.9000015258789,66.81400299072266,29564500,66.81400299072266
2018-02-16,68.6240005493164,66.3280029296875,66.5,67.0979995727539,28213000,67.0979995727539
2018-02-20,68.16799926757812,66.30000305175781,66.89399719238281,66.9540023803711,20047000,66.9540023803711
2018-02-21,67.93800354003906,66.63400268554688,67.20600128173828,66.66000366210938,16098000,66.66000366210938
2018-02-22,69.48799896240234,66.94999694824219,67.10600280761719,69.23400115966797,34849000,69.23400115966797
2018-02-23,70.99800109863281,69.41999816894531,69.56600189208984,70.41000366210938,29087000,70.41000366210938
2018-02-26,71.80000305175781,70.47200012207031,70.69999694824219,71.48400115966797,21700000,71.48400115966797
2018-02-27,71.99800109863281,70.00199890136719,71.25,70.197998046875,23987000,70.197998046875
2018-02-28,71.0479965209961,68.44400024414062,70.51399993896484,68.61199951171875,30348500,68.61199951171875
2018-03-01,69.73400115966797,66.01399993896484,69.00199890136719,66.18599700927734,34428000,66.18599700927734
2018-03-02,67.04399871826172,64.59400177001953,65.39600372314453,67.02400207519531,25464000,67.02400207519531
2018-03-05,67.55000305175781,65.85800170898438,66.47799682617188,66.66999816894531,19119000,66.66999816894531
2018-03-06,67.27400207519531,65.40599822998047,66.75,65.63999938964844,21428500,65.63999938964844
2018-03-07,66.5,64.3479995727539,65.08799743652344,66.45999908447266,25036500,66.45999908447266
2018-03-08,66.66000366210938,65.25399780273438,66.5719985961914,65.81999969482422,17831000,65.81999969482422
2018-03-09,65.697998046875,64.4739990234375,64.81999969482422,65.43399810791016,27534000,65.43399810791016
2018-03-12,69.44200134277344,65.30000305175781,65.72200012207031,69.10199737548828,41320000,69.10199737548828
2018-03-13,69.44200134277344,65.30000305175781,65.72200012207031,68.36799621582031,29829000,68.36799621582031
2018-03-14,67.96199798583984,64.78600311279297,67.35199737548828,65.32599639892578,39837000,65.32599639892578
2018-03-15,66.56999969482422,64.22000122070312,65.8759994506836,65.12000274658203,32824000,65.12000274658203
2018-03-16,65.4800033569336,63.81399917602539,64.58599853515625,64.2699966430664,30586500,64.2699966430664
2018-03-19,64.1500015258789,61.933998107910156,63.29999923706055,62.71200180053711,37421500,62.71200180053711
2018-03-20,63.25,61.75199890136719,62.9739990234375,62.11000061035156,23821500,62.11000061035156
2018-03-21,64.48799896240234,62.03799819946289,62.04999923706055,63.305999755859375,29792000,63.305999755859375
2018-03-22,63.763999938964844,61.63600158691406,62.77799987792969,61.81999969482422,24699000,61.81999969482422
2018-03-23,62.25,60.09000015258789,62.25,60.30799865722656,33274500,60.30799865722656
2018-03-26,61.518001556396484,58.27199935913086,61.46799850463867,60.83599853515625,41876000,60.83599853515625
2018-03-27,60.854000091552734,55.43600082397461,60.79999923706055,55.83599853515625,69360000,55.83599853515625
2018-03-28,53.736000061035156,50.41999816894531,52.91600036621094,51.555999755859375,105007000,51.555999755859375
2018-03-29,54.19200134277344,49.641998291015625,51.29800033569336,53.22600173950195,75853500,53.22600173950195
2018-04-02,52.066001892089844,48.917999267578125,51.25199890136719,50.49599838256836,80570000,50.49599838256836
2018-04-03,54.66999816894531,50.89799880981445,53.9640007019043,53.50600051879883,94222000,53.50600051879883
2018-04-04,57.67399978637695,50.400001525878906,50.555999755859375,57.38800048828125,99483500,57.38800048828125
2018-04-05,61.25199890136719,57.63999938964844,57.86800003051758,61.14400100708008,95605500,61.14400100708008
2018-04-06,61.85599899291992,59.099998474121094,60.20000076293945,59.86000061035156,67601500,59.86000061035156
2018-04-09,61.900001525878906,57.84199905395508,60.07400131225586,57.93199920654297,51249000,57.93199920654297
2018-04-10,61.41999816894531,58.736000061035156,59.79399871826172,60.939998626708984,54949000,60.939998626708984
2018-04-11,61.79600143432617,59.93199920654297,60.14799880981445,60.18600082397461,37414500,60.18600082397461
2018-04-12,60.790000915527344,58.736000061035156,60.4640007019043,58.816001892089844,38044000,58.816001892089844
2018-04-13,60.790000915527344,59.19599914550781,60.720001220703125,60.06800079345703,36636000,60.06800079345703
2018-04-16,59.93199920654297,57.801998138427734,59.79999923706055,58.242000579833984,31692500,58.242000579833984
2018-04-17,58.433998107910156,56.50199890136719,57.77399826049805,57.53799819946289,35000000,57.53799819946289
2018-04-18,60.04800033569336,57.63199996948242,58.215999603271484,58.66999816894531,32788500,58.66999816894531
2018-04-19,60.20199966430664,57.709999084472656,58.215999603271484,60.01599884033203,30453000,60.01599884033203
2018-04-20,59.99599838256836,57.95000076293945,59.034000396728516,58.04800033569336,28139500,58.04800033569336
2018-04-23,58.32400131225586,56.465999603271484,58.257999420166016,56.67399978637695,24467000,56.67399978637695
2018-04-24,57.417999267578125,55.69200134277344,57.0,56.69200134277344,28426500,56.69200134277344
2018-04-25,57.03200149536133,55.45000076293945,56.70000076293945,56.13800048828125,20068000,56.13800048828125
2018-04-26,57.15800094604492,55.29999923706055,55.75,57.09600067138672,21780000,57.09600067138672
2018-04-27,58.89400100708008,56.76599884033203,57.07400131225586,58.816001892089844,21823000,58.816001892089844
2018-04-30,59.74599838256836,58.5,58.72200012207031,58.779998779296875,21141000,58.779998779296875
2018-05-01,60.16400146484375,58.64400100708008,58.70199966430664,59.98400115966797,23128000,59.98400115966797
2018-05-02,61.369998931884766,59.555999755859375,59.7140007019043,60.22999954223633,44852000,60.22999954223633
2018-05-03,57.608001708984375,55.04600143432617,55.757999420166016,56.88999938964844,86760500,56.88999938964844
2018-05-04,59.37200164794922,55.90399932861328,56.599998474121094,58.81800079345703,42847000,58.81800079345703
2018-05-07,61.19200134277344,59.034000396728516,59.5,60.55400085449219,43391000,60.55400085449219
2018-05-08,61.54999923706055,59.79999923706055,60.15999984741211,60.39400100708008,29650000,60.39400100708008
2018-05-09,61.402000427246094,60.0099983215332,60.082000732421875,61.369998931884766,28637000,61.369998931884766
2018-05-10,62.597999572753906,60.821998596191406,61.5,61.00400161743164,28258000,61.00400161743164
2018-05-11,61.7760009765625,59.816001892089844,61.540000915527344,60.21200180053711,23398000,60.21200180053711
2018-05-14,60.987998962402344,58.32400131225586,60.66400146484375,58.39400100708008,36434000,58.39400100708008
2018-05-15,57.391998291015625,56.099998474121094,57.00199890136719,56.83599853515625,47596000,56.83599853515625
2018-05-16,57.762001037597656,56.3120002746582,56.76599884033203,57.29600143432617,28370000,57.29600143432617
2018-05-17,57.8380012512207,56.79399871826172,57.18000030517578,56.90800094604492,22103000,56.90800094604492
2018-05-18,56.93000030517578,54.79999923706055,56.93000030517578,55.36399841308594,36259500,55.36399841308594
2018-05-21,58.29800033569336,56.2599983215332,56.26599884033203,56.89799880981445,45913000,56.89799880981445
2018-05-22,57.599998474121094,54.683998107910156,57.551998138427734,55.00199890136719,44729000,55.00199890136719
2018-05-23,55.981998443603516,54.79999923706055,55.551998138427734,55.81399917602539,29925500,55.81399917602539
2018-05-24,56.22200012207031,54.97800064086914,55.68000030517578,55.56999969482422,20883500,55.56999969482422
2018-05-25,55.928001403808594,55.12200164794922,55.5260009765625,55.77000045776367,19375500,55.77000045776367
2018-05-29,57.29999923706055,55.22999954223633,55.70199966430664,56.75199890136719,28333000,56.75199890136719
2018-05-30,59.00199890136719,56.31999969482422,56.65800094604492,58.34400177001953,37448500,58.34400177001953
2018-05-31,58.07400131225586,56.58599853515625,57.44200134277344,56.94599914550781,29598500,56.94599914550781
2018-06-01,58.38999938964844,56.768001556396484,57.172000885009766,58.36399841308594,27122000,58.36399841308594
2018-06-04,59.79999923706055,58.709999084472656,58.86800003051758,59.347999572753906,23989000,59.347999572753906
2018-06-05,59.560001373291016,57.347999572753906,59.540000915527344,58.22600173950195,29976000,58.22600173950195
2018-06-06,64.43399810791016,59.49599838256836,60.099998474121094,63.900001525878906,93836500,63.900001525878906
2018-06-07,66.0,62.715999603271484,63.22999954223633,63.21799850463867,71726500,63.21799850463867
2018-06-08,64.89600372314453,63.43000030517578,63.79999923706055,63.53200149536133,41026000,63.53200149536133
2018-06-11,66.93199920654297,64.5,64.50199890136719,66.41999816894531,65917500,66.41999816894531
2018-06-12,70.99400329589844,67.5999984741211,68.94000244140625,68.55400085449219,111737000,68.55400085449219
2018-06-13,69.44000244140625,67.95999908447266,69.34200286865234,68.95600128173828,47349000,68.95600128173828
2018-06-14,71.75,69.31999969482422,69.5260009765625,71.54399871826172,54905000,71.54399871826172
2018-06-15,72.93399810791016,70.25,70.76799774169922,71.63400268554688,54241500,71.63400268554688
2018-06-18,74.74600219726562,70.9000015258789,71.08000183105469,74.16600036621094,60366000,74.16600036621094
2018-06-19,74.0,69.25,73.03199768066406,70.51000213623047,63809500,70.51000213623047
2018-06-20,72.8759994506836,70.4000015258789,71.60800170898438,72.44400024414062,41918500,72.44400024414062
2018-06-21,73.24199676513672,69.25399780273438,72.4000015258789,69.50199890136719,39835500,69.50199890136719
2018-06-22,70.44999694824219,66.4000015258789,70.30799865722656,66.72599792480469,51330500,66.72599792480469
2018-06-25,67.69400024414062,65.5,66.02400207519531,66.60199737548828,34656500,66.60199737548828
2018-06-26,68.70999908447266,65.16000366210938,67.20999908447266,68.4000015258789,37262500,68.4000015258789
2018-06-27,70.15799713134766,67.9000015258789,69.0,68.9000015258789,41668500,68.9000015258789
2018-06-28,71.40399932861328,69.22200012207031,69.73200225830078,69.98600006103516,41990000,69.98600006103516
2018-06-29,70.77200317382812,68.48200225830078,70.66600036621094,68.58999633789062,32462000,68.58999633789062
2018-07-02,72.95600128173828,65.97000122070312,72.01399993896484,67.01399993896484,93799000,67.01399993896484
2018-07-03,66.49800109863281,61.9379997253418,66.3499984741211,62.172000885009766,61413000,62.172000885009766
2018-07-05,62.87799835205078,59.24399948120117,62.75199890136719,61.832000732421875,87382000,61.832000732421875
2018-07-06,62.41400146484375,60.400001525878906,60.9900016784668,61.779998779296875,44327500,61.779998779296875
2018-07-09,63.70399856567383,61.599998474121094,62.39799880981445,63.70199966430664,37984000,63.70199966430664
2018-07-10,65.53600311279297,63.84000015258789,64.91200256347656,64.49400329589844,47357500,64.49400329589844
2018-07-11,64.38800048828125,63.013999938964844,63.15999984741211,63.79199981689453,24420500,63.79199981689453
2018-07-12,64.64600372314453,62.55400085449219,64.28600311279297,63.34199905395508,28606000,63.34199905395508
2018-07-13,63.91600036621094,61.849998474121094,63.11600112915039,63.77399826049805,29349000,63.77399826049805
2018-07-16,63.03200149536133,61.25,62.34199905395508,62.02000045776367,39093500,62.02000045776367
2018-07-17,64.947998046875,61.70000076293945,61.762001037597656,64.53800201416016,34981000,64.53800201416016
2018-07-18,65.0999984741211,63.25,65.0,64.7699966430664,28121000,64.7699966430664
2018-07-19,64.70800018310547,62.801998138427734,63.26599884033203,64.0459976196289,29576500,64.0459976196289
2018-07-20,64.64800262451172,62.34199905395508,64.24600219726562,62.715999603271484,25811000,62.715999603271484
2018-07-23,61.099998474121094,58.571998596191406,60.36800003051758,60.63999938964844,54964500,60.63999938964844
2018-07-24,61.54399871826172,58.5099983215332,60.88399887084961,59.486000061035156,47954000,59.486000061035156
2018-07-25,61.92399978637695,58.900001525878906,59.347999572753906,61.74800109863281,35377000,61.74800109863281
2018-07-26,62.13999938964844,60.72800064086914,60.970001220703125,61.33000183105469,23152500,61.33000183105469
2018-07-27,61.53799819946289,59.06800079345703,61.45000076293945,59.43600082397461,28516500,59.43600082397461
2018-07-30,59.220001220703125,57.22600173950195,59.18000030517578,58.034000396728516,34070500,58.034000396728516
2018-07-31,59.66400146484375,57.81399917602539,58.45000076293945,59.62799835205078,25384500,59.62799835205078
2018-08-01,60.599998474121094,58.599998474121094,59.597999572753906,60.167999267578125,50647000,60.167999267578125
2018-08-02,69.99800109863281,64.63200378417969,65.68800354003906,69.90799713134766,116075000,69.90799713134766
2018-08-03,71.0,68.50599670410156,69.56199645996094,69.63400268554688,68282500,69.63400268554688
2018-08-06,70.99600219726562,68.36399841308594,69.09200286865234,68.39800262451172,42821500,68.39800262451172
2018-08-07,77.49199676513672,67.83000183105469,68.76799774169922,75.91400146484375,154379000,75.91400146484375
2018-08-08,76.52799987792969,73.42400360107422,73.81800079345703,74.06800079345703,122856000,74.06800079345703
2018-08-09,73.4020004272461,69.14600372314453,73.11000061035156,70.48999786376953,85919000,70.48999786376953
2018-08-10,72.0,69.19999694824219,70.80000305175781,71.0979995727539,57760000,71.0979995727539
2018-08-13,72.63800048828125,69.80400085449219,72.22599792480469,71.28199768066406,52319500,71.28199768066406
2018-08-14,71.83999633789062,69.41999816894531,71.69000244140625,69.52799987792969,34932000,69.52799987792969
2018-08-15,68.89800262451172,66.4280014038086,68.38200378417969,67.73799896240234,45506500,67.73799896240234
2018-08-16,68.45600128173828,66.76399993896484,67.98200225830078,67.08999633789062,30320000,67.08999633789062
2018-08-17,65.35399627685547,60.70600128173828,64.69999694824219,61.099998474121094,94793000,61.099998474121094
2018-08-20,61.70000076293945,57.63999938964844,58.34000015258789,61.6879997253418,87011500,61.6879997253418
2018-08-21,64.95800018310547,61.79999923706055,62.12200164794922,64.37999725341797,65861000,64.37999725341797
2018-08-22,64.7760009765625,62.933998107910156,64.17400360107422,64.3280029296875,29730000,64.3280029296875
2018-08-23,65.46399688720703,63.619998931884766,63.827999114990234,64.0199966430664,25736500,64.0199966430664
2018-08-24,64.7699966430664,63.880001068115234,64.13999938964844,64.56400299072266,18013000,64.56400299072266
2018-08-27,64.48799896240234,61.762001037597656,63.599998474121094,63.854000091552734,65396500,63.854000091552734
2018-08-28,63.7760009765625,62.237998962402344,63.68199920654297,62.37200164794922,38245500,62.37200164794922
2018-08-29,62.369998931884766,60.737998962402344,62.05400085449219,61.00199890136719,37237000,61.00199890136719
2018-08-30,60.91999816894531,59.54399871826172,60.45199966430664,60.630001068115234,36083500,60.630001068115234
2018-08-31,61.0620002746582,59.720001220703125,60.400001525878906,60.332000732421875,26875500,60.332000732421875
2018-09-04,59.63800048828125,57.599998474121094,59.38800048828125,57.790000915527344,41752500,57.790000915527344
2018-09-05,57.35599899291992,55.43600082397461,57.0099983215332,56.14799880981445,38604000,56.14799880981445
2018-09-06,58.23400115966797,55.7760009765625,56.959999084472656,56.189998626708984,37404000,56.189998626708984
2018-09-07,53.66999816894531,50.45000076293945,52.02000045776367,52.64799880981445,112459500,52.64799880981445
2018-09-10,57.20600128173828,54.20000076293945,54.652000427246094,57.099998474121094,71417500,57.099998474121094
2018-09-11,56.400001525878906,54.709999084472656,55.89400100708008,55.88800048828125,45850000,55.88800048828125
2018-09-12,58.5,55.72999954223633,56.28799819946289,58.108001708984375,50077000,58.108001708984375
2018-09-13,59.0,57.0359992980957,57.604000091552734,57.891998291015625,31701500,57.891998291015625
2018-09-14,59.465999603271484,57.30400085449219,57.75199890136719,59.040000915527344,33828000,59.040000915527344
2018-09-17,60.17399978637695,57.625999450683594,58.007999420166016,58.96799850463867,34438000,58.96799850463867
2018-09-18,60.52799987792969,55.099998474121094,59.3380012512207,56.992000579833984,82737500,56.992000579833984
2018-09-19,60.0,56.099998474121094,56.10200119018555,59.80400085449219,41474500,59.80400085449219
2018-09-20,61.19599914550781,58.66600036621094,60.71200180053711,59.66600036621094,36747000,59.66600036621094
2018-09-21,60.11600112915039,59.07400131225586,59.540000915527344,59.81999969482422,25252500,59.81999969482422
2018-09-24,60.599998474121094,58.715999603271484,59.69599914550781,59.93600082397461,24215000,59.93600082397461
2018-09-25,60.91999816894531,59.29999923706055,60.0,60.198001861572266,22408500,60.198001861572266
2018-09-26,62.77799987792969,60.22200012207031,60.38199996948242,61.91600036621094,39216000,61.91600036621094
2018-09-27,62.992000579833984,61.38199996948242,62.58000183105469,61.50400161743164,42545500,61.50400161743164
2018-09-28,55.599998474121094,52.11199951171875,54.051998138427734,52.95399856567383,168248500,52.95399856567383
2018-10-01,62.28799819946289,60.209999084472656,61.15399932861328,62.13999938964844,108888000,62.13999938964844
2018-10-02,63.36800003051758,59.83000183105469,62.790000915527344,60.20399856567383,58717500,60.20399856567383
2018-10-03,60.91999816894531,58.31399917602539,60.66600036621094,58.959999084472656,39975000,58.959999084472656
2018-10-04,58.79999923706055,55.534000396728516,58.790000915527344,56.36600112915039,49071000,56.36600112915039
2018-10-05,54.97600173950195,52.0,54.93000030517578,52.38999938964844,89722500,52.38999938964844
2018-10-08,53.551998138427734,49.79999923706055,52.90399932861328,50.11199951171875,67363500,50.11199951171875
2018-10-09,53.354000091552734,50.65999984741211,51.04999923706055,52.560001373291016,60303000,52.560001373291016
2018-10-10,53.10200119018555,49.55400085449219,52.922000885009766,51.375999450683594,64076500,51.375999450683594
2018-10-11,52.45000076293945,49.805999755859375,51.50600051879883,50.44599914550781,40838500,50.44599914550781
2018-10-12,52.39799880981445,50.402000427246094,52.20000076293945,51.75600051879883,36007000,51.75600051879883
2018-10-15,52.65599822998047,50.90800094604492,51.8120002746582,51.917999267578125,31000000,51.917999267578125
2018-10-16,55.47600173950195,52.448001861572266,53.13999938964844,55.31800079345703,47632000,55.31800079345703
2018-10-17,56.540000915527344,53.15999984741211,56.47999954223633,54.35599899291992,43277500,54.35599899291992
2018-10-18,54.20000076293945,52.599998474121094,53.858001708984375,52.78200149536133,27106000,52.78200149536133
2018-10-19,53.93199920654297,50.70000076293945,53.47800064086914,52.0,46877500,52.0
2018-10-22,52.37200164794922,50.518001556396484,52.13600158691406,52.189998626708984,28001500,52.189998626708984
2018-10-23,59.58599853515625,52.41999816894531,52.77399826049805,58.827999114990234,95139000,58.827999114990234
2018-10-24,60.88800048828125,57.145999908447266,60.209999084472656,57.70000076293945,100291500,57.70000076293945
2018-10-25,64.19999694824219,60.20199966430664,63.444000244140625,62.97200012207031,104203500,62.97200012207031
2018-10-26,67.9800033569336,61.33000183105469,61.650001525878906,66.18000030517578,137127500,66.18000030517578
2018-10-29,69.43199920654297,65.30000305175781,67.49400329589844,66.97000122070312,72430000,66.97000122070312
2018-10-30,67.58000183105469,64.4520034790039,65.6780014038086,65.9800033569336,45633500,65.9800033569336
2018-10-31,68.4000015258789,65.81999969482422,66.50800323486328,67.46399688720703,38121500,67.46399688720703
2018-11-01,69.56800079345703,66.94599914550781,67.6520004272461,68.85600280761719,40000500,68.85600280761719
2018-11-02,69.83999633789062,68.18199920654297,68.74800109863281,69.28199768066406,39040000,69.28199768066406
2018-11-05,68.79199981689453,66.02799987792969,68.0999984741211,68.27999877929688,39155000,68.27999877929688
2018-11-06,69.76000213623047,67.21800231933594,67.81400299072266,68.21199798583984,33814500,68.21199798583984
2018-11-07,70.23600006103516,68.16000366210938,68.66799926757812,69.63200378417969,36872500,69.63200378417969
2018-11-08,71.51599884033203,69.68800354003906,69.69999694824219,70.27999877929688,35453500,70.27999877929688
2018-11-09,70.80000305175781,69.0459976196289,69.80000305175781,70.10199737548828,25494000,70.10199737548828
2018-11-12,69.95600128173828,66.06800079345703,69.67400360107422,66.25599670410156,34707500,66.25599670410156
2018-11-13,68.94000244140625,66.44000244140625,66.63200378417969,67.74600219726562,27243000,67.74600219726562
2018-11-14,69.4219970703125,67.43000030517578,68.54000091552734,68.80000305175781,25201500,68.80000305175781
2018-11-15,69.71600341796875,67.80799865722656,68.46600341796875,69.68800354003906,23128500,69.68800354003906
2018-11-16,71.13999938964844,69.02400207519531,69.03800201416016,70.86199951171875,36031000,70.86199951171875
2018-11-19,73.3499984741211,70.57599639892578,71.26799774169922,70.69400024414062,48544500,70.69400024414062
2018-11-20,69.95999908447266,66.70999908447266,68.3499984741211,69.49800109863281,40023500,69.49800109863281
2018-11-21,70.62000274658203,67.4800033569336,70.4000015258789,67.63800048828125,23434000,67.63800048828125
2018-11-23,67.5,65.11000061035156,66.87000274658203,65.16600036621094,21013000,65.16600036621094
2018-11-26,69.24400329589844,65.0,65.0,69.19999694824219,39960500,69.19999694824219
2018-11-27,69.39199829101562,67.0999984741211,68.01000213623047,68.78399658203125,31791500,68.78399658203125
2018-11-28,69.65599822998047,68.44200134277344,69.197998046875,69.5739974975586,20638000,69.5739974975586
2018-11-29,69.5,67.91000366210938,69.4000015258789,68.23400115966797,15403500,68.23400115966797
2018-11-30,70.31999969482422,67.6520004272461,68.36599731445312,70.09600067138672,28145500,70.09600067138672
2018-12-03,73.19999694824219,70.4000015258789,72.0,71.697998046875,41532500,71.697998046875
2018-12-04,73.73600006103516,70.4000015258789,71.20999908447266,71.94000244140625,42309500,71.94000244140625
2018-12-06,73.47599792480469,70.1520004272461,71.2020034790039,72.61199951171875,39212500,72.61199951171875
2018-12-07,75.89800262451172,71.52999877929688,73.80000305175781,71.59400177001953,57556000,71.59400177001953
2018-12-10,73.19599914550781,70.6240005493164,72.0,73.02999877929688,33067500,73.02999877929688
2018-12-11,74.43399810791016,72.0459976196289,73.98200225830078,73.35199737548828,31544000,73.35199737548828
2018-12-12,74.38200378417969,73.03199768066406,73.88400268554688,73.31999969482422,25135000,73.31999969482422
2018-12-13,75.48799896240234,73.3499984741211,74.02999877929688,75.35800170898438,36829500,75.35800170898438
2018-12-14,75.5739974975586,72.86599731445312,75.0,73.14199829101562,31688000,73.14199829101562
2018-12-17,73.13999938964844,68.7760009765625,72.4000015258789,69.68399810791016,38370000,69.68399810791016
2018-12-18,70.30999755859375,66.73799896240234,70.10800170898438,67.40599822998047,35500000,67.40599822998047
2018-12-19,69.4020004272461,65.947998046875,67.5199966430664,66.59400177001953,41371000,66.59400177001953
2018-12-20,66.05799865722656,62.374000549316406,65.41000366210938,63.07600021362305,45359500,63.07600021362305
2018-12-21,64.69400024414062,62.487998962402344,63.47999954223633,63.95399856567383,40084000,63.95399856567383
2018-12-24,62.900001525878906,59.040000915527344,62.70000076293945,59.077999114990234,27799500,59.077999114990234
2018-12-26,65.39399719238281,58.81800079345703,60.0,65.21800231933594,40815500,65.21800231933594
2018-12-27,64.43399810791016,60.29999923706055,63.96799850463867,63.22600173950195,42875500,63.22600173950195
2018-12-28,67.24800109863281,63.68199920654297,64.62000274658203,66.77400207519531,49695000,66.77400207519531
2018-12-31,67.84200286865234,65.052001953125,67.55799865722656,66.55999755859375,31511500,66.55999755859375
2019-01-02,63.0260009765625,59.7599983215332,61.220001220703125,62.02399826049805,58293000,62.02399826049805
2019-01-03,61.880001068115234,59.47600173950195,61.400001525878906,60.071998596191406,34826000,60.071998596191406
2019-01-04,63.599998474121094,60.54600143432617,61.20000076293945,63.53799819946289,36970500,63.53799819946289
2019-01-07,67.3479995727539,63.54999923706055,64.34400177001953,66.99199676513672,37756000,66.99199676513672
2019-01-08,68.802001953125,65.40399932861328,68.39199829101562,67.06999969482422,35042500,67.06999969482422
2019-01-09,68.69999694824219,66.29399871826172,67.0999984741211,67.70600128173828,27164500,67.70600128173828
2019-01-10,69.0780029296875,66.35800170898438,66.87999725341797,68.99400329589844,30282000,68.99400329589844
2019-01-11,69.68199920654297,67.75399780273438,68.41799926757812,69.4520034790039,25195500,69.4520034790039
2019-01-14,68.5,66.80000305175781,68.47599792480469,66.87999725341797,26236500,66.87999725341797
2019-01-15,69.76000213623047,66.9000015258789,67.0,68.88600158691406,30283000,68.88600158691406
2019-01-16,70.4000015258789,68.69999694824219,68.95600128173828,69.20999908447266,23458500,69.20999908447266
2019-01-17,70.30000305175781,68.83000183105469,69.24199676513672,69.46199798583984,18383500,69.46199798583984
2019-01-18,65.4260025024414,59.94599914550781,64.5999984741211,60.45199966430664,120754000,60.45199966430664
2019-01-22,61.599998474121094,59.099998474121094,60.9640007019043,59.784000396728516,60333500,59.784000396728516
2019-01-23,58.900001525878906,56.3380012512207,58.5,57.518001556396484,62650000,57.518001556396484
2019-01-24,58.736000061035156,55.85599899291992,56.60599899291992,58.301998138427734,40061000,58.301998138427734
2019-01-25,59.70399856567383,57.90999984741211,58.87799835205078,59.40800094604492,36248000,59.40800094604492
2019-01-28,59.492000579833984,57.54999923706055,58.582000732421875,59.2760009765625,32116500,59.2760009765625
2019-01-29,59.71200180053711,58.36000061035156,59.05400085449219,59.492000579833984,23108500,59.492000579833984
2019-01-30,61.79999923706055,59.698001861572266,60.09000015258789,61.75400161743164,56251500,61.75400161743164
2019-01-31,62.3120002746582,58.79999923706055,60.20000076293945,61.40399932861328,62846000,61.40399932861328
2019-02-01,63.220001220703125,60.70000076293945,61.08399963378906,62.44200134277344,36417000,62.44200134277344
2019-02-04,63.060001373291016,60.375999450683594,62.59600067138672,62.577999114990234,36760500,62.577999114990234
2019-02-05,64.48799896240234,62.45000076293945,62.49800109863281,64.2699966430664,33714000,64.2699966430664
2019-02-06,64.8479995727539,63.124000549316406,63.917999267578125,63.444000244140625,25192500,63.444000244140625
2019-02-07,62.939998626708984,60.599998474121094,62.65999984741211,61.50199890136719,32603000,61.50199890136719
2019-02-08,61.4900016784668,59.70000076293945,61.36600112915039,61.15999984741211,29221000,61.15999984741211
2019-02-11,63.720001220703125,62.099998474121094,62.31999969482422,62.56800079345703,35648500,62.56800079345703
2019-02-12,63.63800048828125,61.92399978637695,63.2400016784668,62.36199951171875,27588000,62.36199951171875
2019-02-13,62.54999923706055,61.11399841308594,62.470001220703125,61.63399887084961,25708000,61.63399887084961
2019-02-14,61.354000091552734,60.20000076293945,60.67599868774414,60.75400161743164,26004000,60.75400161743164
2019-02-15,61.599998474121094,60.779998779296875,60.900001525878906,61.57600021362305,19524500,61.57600021362305
2019-02-19,62.30799865722656,61.09400177001953,61.3120002746582,61.12799835205078,20842000,61.12799835205078
2019-02-20,61.2599983215332,59.79999923706055,60.88199996948242,60.512001037597656,35710500,60.512001037597656
2019-02-21,60.64799880981445,58.099998474121094,60.36199951171875,58.24599838256836,44546000,58.24599838256836
2019-02-22,59.29999923706055,58.41999816894531,58.89799880981445,58.94200134277344,28703000,58.94200134277344
2019-02-25,60.58000183105469,59.400001525878906,59.582000732421875,59.75400161743164,33132500,59.75400161743164
2019-02-26,60.402000427246094,57.75400161743164,58.444000244140625,59.571998596191406,42912500,59.571998596191406
2019-02-27,63.2599983215332,60.11000061035156,60.35599899291992,62.948001861572266,55919500,62.948001861572266
2019-02-28,64.0,62.1619987487793,63.784000396728516,63.97600173950195,52603500,63.97600173950195
2019-03-01,61.42599868774414,58.380001068115234,61.38800048828125,58.95800018310547,114557000,58.95800018310547
2019-03-04,59.79999923706055,56.555999755859375,59.624000549316406,57.071998596191406,85484000,57.071998596191406
2019-03-05,56.79999923706055,54.02000045776367,56.400001525878906,55.30799865722656,93823500,55.30799865722656
2019-03-06,56.301998138427734,54.87799835205078,55.29600143432617,55.24800109863281,51677500,55.24800109863281
2019-03-07,56.939998626708984,54.849998474121094,55.768001556396484,55.31800079345703,47212500,55.31800079345703
2019-03-08,57.11800003051758,55.178001403808594,55.38199996948242,56.827999114990234,44098000,56.827999114990234
2019-03-11,58.25600051879883,56.099998474121094,56.70399856567383,58.183998107910156,36961500,58.183998107910156
2019-03-12,57.61399841308594,56.21200180053711,57.29800033569336,56.672000885009766,37520500,56.672000885009766
2019-03-13,58.39799880981445,56.540000915527344,56.779998779296875,57.79199981689453,34223500,57.79199981689453
2019-03-14,59.077999114990234,57.65800094604492,58.4900016784668,57.992000579833984,35517000,57.992000579833984
2019-03-15,56.74399948120117,54.880001068115234,56.70199966430664,55.08599853515625,73927500,55.08599853515625
2019-03-18,55.61000061035156,53.459999084472656,55.20000076293945,53.89799880981445,51405000,53.89799880981445
